season,#,pick,name,pos,team,overall,std,high,low,n,gsis_id
2020,81,7.07,Deebo Samuel,WR,SF,78.7,6.5,5.01,9.01,409,00-0035719
2020,82,7.08,Sony Michel,RB,NE,79.5,7.9,4.08,9.01,339,00-0034845
2020,83,7.12,Matt Ryan,QB,ATL,83.7,8.4,4.03,9.09,503,00-0026143
2020,84,7.12,Kerryon Johnson,RB,DET,83.8,8.6,3.09,9.09,396,00-0034349
2020,85,8.01,Jarvis Landry,WR,CLE,85.1,6.9,5.1,9.07,586,00-0031382
2020,86,8.01,Phillip Lindsay,RB,DEN,85.3,8,6.02,9.07,453,00-0034109
2020,87,8.01,Hunter Henry,TE,LAC,85.5,10.1,5.09,11.06,185,00-0033090
2020,88,8.03,Tevin Coleman,RB,SF,86.6,7.9,5.08,9.07,322,00-0032058
2020,89,8.03,Josh Allen,QB,BUF,87,8.4,6.02,10.02,322,00-0034857
2020,90,8.03,Tyler Boyd,WR,CIN,87.1,7.5,5.01,9.1,696,00-0033009
2020,91,8.03,Julian Edelman,WR,NE,87.3,7.2,5.08,9.1,604,00-0027150
2020,92,8.07,Tom Brady,QB,TB,90.7,10.7,4.06,11.04,611,00-0019596
2020,93,8.07,Matt Breida,RB,MIA,90.8,8.1,5.07,10.03,267,00-0033308
2020,94,8.08,Marvin Jones,WR,DET,92.2,7.7,6.05,10.06,514,00-0029293
2020,95,8.08,Mecole Hardman,WR,KC,92.4,7.7,5.06,10.02,398,00-0035140
2020,96,8.09,Alexander Mattison,RB,MIN,93,6.9,7.01,9.11,279,00-0034972
2020,97,8.1,Jared Cook,TE,NO,93.6,13.5,5.03,11.11,195,00-0027061
2020,98,8.1,Zack Moss,RB,BUF,93.7,10.4,6.01,11.05,540,00-0036251
2020,99,8.11,Latavius Murray,RB,NO,95.2,8,5.01,10.08,444,00-0030513
2020,100,8.11,CeeDee Lamb,WR,DAL,95.4,8,6.01,10.05,463,00-0036358
2020,101,8.12,Carson Wentz,QB,PHI,95.6,9.6,5.01,11.06,448,00-0032950
2020,103,9.03,Emmanuel Sanders,WR,NO,98.7,7.6,6.12,10.08,535,00-0027685
2020,104,9.04,Diontae Johnson,WR,PIT,100.4,7.9,6.04,10.07,486,00-0035216
2020,105,9.05,James White,RB,NE,100.5,8.9,5.05,11.05,250,00-0031062
2020,106,9.08,Darrell Henderson,RB,LAR,103.7,8.6,3.11,10.12,228,00-0035664
2020,107,9.09,Darius Slayton,WR,NYG,104.8,7.6,7.04,10.11,287,00-0035535
2020,108,9.09,Matthew Stafford,QB,DET,104.9,9.7,6.12,11.06,547,00-0026498
2020,109,9.09,Antonio Gibson,RB,WAS,105.3,10.7,6.08,12.07,514,00-0036328
2020,110,9.12,Daniel Jones,QB,NYG,108.3,8.7,7.02,11.07,246,00-0035710
2020,112,10.02,Christian Kirk,WR,ARI,109.8,7.6,6.12,11.06,372,00-0034775
2020,113,10.02,Jerry Jeudy,WR,DEN,110.3,8.1,7.01,11.08,405,00-0036407
2020,114,10.03,Austin Hooper,TE,CLE,111.2,16.2,6.09,13.05,355,00-0032392
2020,115,10.03,Henry Ruggs III,WR,LV,111.4,9.5,6.1,11.07,436,00-0036357
2020,116,10.04,Chase Edmonds,RB,ARI,112.4,9.3,6.05,12.06,503,00-0034681
2020,118,10.06,Ke'Shawn Vaughn,RB,TB,114.4,12.2,6.02,12.07,134,00-0036450
2020,119,10.07,Damien Williams,RB,KC,115,16.5,7.06,12.11,107,00-0030874
2020,121,10.07,Damien Harris,RB,NE,115.3,11.9,5.04,12.11,458,00-0035657
2020,122,10.08,Tony Pollard,RB,DAL,115.7,7.5,8.11,11.1,250,00-0035261
2020,123,10.08,Tyler Higbee,TE,LAR,116.2,16.3,5.04,13.07,602,00-0033110
2020,124,10.09,Noah Fant,TE,DEN,117.2,15.3,6.11,13.06,366,00-0035644
2020,125,10.1,Adrian Peterson,RB,DET,117.7,11.2,6.01,13.05,386,00-0025394
2020,126,11.01,John Brown,WR,BUF,121,8.9,5.12,12.12,237,00-0031051
2020,127,11.01,Hayden Hurst,TE,ATL,121.1,16.1,7.01,14.12,1032,00-0034830
2020,128,11.02,Baker Mayfield,QB,CLE,122.3,11.1,7.06,13.02,269,00-0034855
2020,129,11.03,Ben Roethlisberger,QB,PIT,123.1,9.9,5.12,13.06,433,00-0022924
2020,130,11.04,Mike Williams,WR,LAC,123.6,9.6,8.03,13.08,180,00-0027702
2020,131,11.05,DeSean Jackson,WR,PHI,124.9,10.7,7.11,13.01,238,00-0026189
2020,132,11.06,Sterling Shepard,WR,NYG,125.5,9.7,8.04,13.02,338,00-0032385
2020,133,11.06,Justin Jefferson,WR,MIN,125.5,11.4,6.07,13.01,271,00-0036322
2020,134,11.06,Tarik Cohen,RB,CHI,125.6,12.5,8.01,15.01,378,00-0033556
2020,136,11.08,Sammy Watkins,WR,KC,128.3,10.2,8.04,13.05,213,00-0031325
2020,138,11.11,A.J. Dillon,RB,GB,131,13.7,7.02,14.12,301,00-0036265
2020,139,11.12,Justin Jackson,RB,LAC,131.7,10.8,8.02,13.1,191,00-0034440
2020,140,11.12,Cam Newton,QB,NE,131.7,12.4,7.01,15.04,646,00-0027939
2020,141,12.01,Jared Goff,QB,LAR,132.7,10.8,8.05,14.01,301,00-0033106
2020,142,12.05,Jalen Reagor,WR,PHI,136.6,12.7,7.09,15.06,368,00-0036387
2020,143,12.05,Alshon Jeffery,WR,PHI,136.9,12.2,8.02,14.08,135,00-0029137
2020,145,12.07,Ryan Tannehill,QB,TEN,139.2,12.3,7.11,15.05,193,00-0029701
2020,146,12.07,Anthony Miller,WR,CHI,139.3,11.6,8.11,15.02,266,00-0034353
2020,147,12.11,Robby Anderson,WR,CAR,142.6,12.7,9.06,15.05,158,00-0032688
2020,150,12.12,Jamison Crowder,WR,NYJ,144.3,14.9,8.06,15.08,317,00-0031941
2020,151,13.01,N'Keal Harry,WR,NE,145.4,13.8,9.06,15.06,115,00-0035624
2020,153,13.02,Bryce Love,RB,WAS,146.4,18.6,7.08,15.12,334,-
2020,154,13.03,Preston Williams,WR,MIA,147.1,14.2,8.08,15.07,225,00-0035350
2020,155,13.03,Ryquell Armstead,RB,JAX,147.2,27,6.1,15.1,42,00-0035268
2020,156,13.04,Carlos Hyde,RB,SEA,148.4,14.6,8.06,15.08,238,00-0031045
2020,157,13.06,Boston Scott,RB,PHI,149.6,17.6,7.07,15.12,436,00-0034414
2020,158,13.07,Eric Ebron,TE,PIT,151.4,25.7,6.12,16.01,62,00-0031387
2020,160,13.08,T.J. Hockenson,TE,DET,151.5,18.1,8.05,16.04,397,00-0035229
2020,161,13.08,Mike Gesicki,TE,MIA,151.8,18.2,7.01,15.12,456,00-0034829
2020,162,13.09,Nyheim Hines,RB,IND,152.9,18.1,9.03,15.1,31,00-0034367
2020,163,13.09,Chris Thompson,RB,JAX,153.3,24.4,6.02,16.04,43,00-0030404
2020,164,13.1,Joe Burrow,QB,CIN,153.6,15.4,9.08,15.12,404,00-0036442
2020,165,13.1,Bryan Edwards,WR,LV,153.6,27,7.1,15.11,19,00-0036365
2020,166,13.1,O.J. Howard,TE,TB,154,20.4,4.03,15.12,216,00-0033879
2020,169,13.11,Benny Snell Jr.,RB,PIT,155.2,17.4,10.01,17.07,80,00-0035217
2020,170,13.11,Jerick McKinnon,RB,SF,155.3,17.9,8.01,16.06,132,00-0031376
2020,171,13.12,Kirk Cousins,QB,MIN,155.7,15.5,8.03,15.11,204,00-0029604
2020,172,13.12,Blake Jarwin,TE,DAL,156.3,19,8.09,16.08,82,00-0033658
2020,173,14.01,Drew Lock,QB,DEN,156.6,15.6,8.02,15.12,112,00-0035704
2020,174,14.01,Jonnu Smith,TE,TEN,156.6,18,8.04,16.03,217,00-0033858
2020,175,14.01,Chris Herndon IV,TE,NYJ,156.7,16.4,9.03,16.05,144,00-0034766
2020,176,14.01,Darrel Williams,RB,KC,156.8,25.8,9.02,19.07,27,00-0034301
2020,177,14.01,Golden Tate,WR,NYG,157.1,11.7,10.12,15.11,181,00-0027891
2020,178,14.02,Dallas Goedert,TE,PHI,157.7,17.4,6.09,16.1,101,00-0034351
2020,179,14.02,Jack Doyle,TE,IND,157.7,16.5,10.1,15.11,30,00-0030181
2020,181,14.02,Gardner Minshew,QB,JAX,158.3,24.2,1.01,16.04,73,00-0035289
2020,182,14.02,Ito Smith,RB,ATL,158.4,22.5,11.06,18.06,17,00-0034378
2020,183,14.02,LeSean McCoy,RB,TB,158.5,20.8,3.01,16.09,137,00-0027029
2020,184,14.02,Duke Johnson,RB,HOU,158.5,16.9,8.07,15.12,211,00-0032257
2020,185,14.03,Brandon Aiyuk,WR,SF,159,13.4,10.01,15.1,167,00-0036261
2020,186,14.03,Lamar Miller,RB,WAS,159,17.3,10.03,15.12,23,00-0029615
2020,187,14.03,Allen Lazard,WR,GB,159.4,13.3,8.02,15.12,344,00-0034521
2020,188,14.04,Philip Rivers,QB,IND,159.8,15.2,6.06,16.02,182,00-0022942
2020,189,14.04,DeAndre Washington,RB,MIA,160.4,13.9,11.06,15.12,42,00-0032940
2020,190,14.04,Joshua Kelley,RB,LAC,160.5,13.6,11.09,15.12,39,00-0036370
2020,191,14.05,Parris Campbell,WR,IND,160.8,14.9,11.05,16.06,57,00-0035639
2020,192,14.05,Michael Pittman Jr.,WR,IND,161.2,15.6,9.03,16.05,119,00-0036252
2020,193,14.05,Rashaad Penny,RB,SEA,161.3,16.1,10.11,16.03,135,00-0034750
2020,194,14.06,Laviska Shenault Jr.,WR,JAX,161.5,19.3,9.12,15.12,25,00-0036268
2020,196,14.06,Anthony McFarland Jr.,RB,PIT,161.9,14.6,11.09,15.11,26,00-0036336
2020,197,14.06,Teddy Bridgewater,QB,CAR,162,16.8,7.01,15.12,65,00-0031237
2020,198,14.06,Jimmy Garoppolo,QB,SF,162.5,15.3,11.02,16.12,82,00-0031345
2020,199,14.07,Curtis Samuel,WR,CAR,162.5,15,11.01,16.03,64,00-0033282
2020,200,14.07,Derek Carr,QB,LV,162.9,7.6,12.11,15.08,17,00-0031280
2020,201,14.08,Breshad Perriman,WR,NYJ,164.4,11.6,12.02,15.12,66,00-0032054
2020,204,14.09,Jamaal Williams,RB,GB,165,14.5,10.02,15.12,74,00-0033948
2020,205,14.09,Tua Tagovailoa,QB,MIA,165,9.3,12.08,15.11,28,00-0036212
2020,209,14.1,Darrynton Evans,RB,TEN,165.8,10.8,11.12,15.12,39,00-0036297
2020,213,14.12,Hunter Renfrow,WR,LV,167.9,13,11.1,15.12,23,00-0034983
2020,214,14.12,Larry Fitzgerald,WR,ARI,168.1,13.2,8.01,16.08,176,00-0022921
2020,219,15.04,Tyrell Williams,WR,LV,171.6,9.7,13.07,15.12,27,00-0032160
