player_id,season,games,total_snaps,offense_snaps,special_teams_snaps,started,start_rate,active_rate,healthy_rate,qual_snap_rate,total_snaps_per_game,offense_snaps_per_game,offense_snap_rate,special_teams_snaps_per_game
00-0027729,2014,16,236,207,29,3,0.19,1,1,0.19,14.75,12.94,0.2,1.81
00-0027729,2015,5,16,4,12,0,0,1,1,0,3.2,0.8,0.01,2.4
00-0027730,2012,16,528,0,38,NA,NA,0.56,0.06,0,33,0,0,2.38
00-0027730,2013,16,298,0,154,2,0.12,1,1,0,18.62,0,0,9.62
00-0027730,2014,16,444,1,105,0,0,1,0.94,0,27.75,0.06,0,6.56
00-0027730,2015,16,570,0,70,10,0.62,1,0.88,0,35.62,0,0,4.38
00-0027730,2016,2,48,0,34,0,0,1,1,0,24,0,0,17
00-0027731,2012,5,0,0,0,0,0,1,1,0,0,0,0,0
00-0027732,2012,16,371,290,81,6,0.38,0.88,0.81,0.19,23.19,18.12,0.24,5.06
00-0027732,2013,16,801,688,113,10,0.62,0.81,0.44,0.69,50.06,43,0.58,7.06
00-0027732,2014,16,615,473,142,12,0.75,1,1,0.38,38.44,29.56,0.41,8.88
00-0027732,2015,13,440,333,107,8,0.62,1,1,0.23,33.85,25.62,0.35,8.23
00-0027732,2016,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027732,2017,16,549,419,130,10,0.62,0.88,0.88,0.31,34.31,26.19,0.4,8.12
00-0027732,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027733,2012,16,1103,0,127,16,1,1,1,0,68.94,0,0,7.94
00-0027733,2013,16,1146,0,139,16,1,1,1,0,71.62,0,0,8.69
00-0027733,2014,16,913,0,80,14,0.88,1,1,0,57.06,0,0,5
00-0027733,2015,14,682,0,47,11,0.79,1,1,0,48.71,0,0,3.36
00-0027733,2016,16,809,0,78,12,0.75,1,1,0,50.56,0,0,4.88
00-0027733,2017,13,636,0,38,9,0.69,1,1,0,48.92,0,0,2.92
00-0027734,2012,16,59,0,15,NA,NA,0.81,0.75,0,3.69,0,0,0.94
00-0027734,2013,7,68,0,54,0,0,1,1,0,9.71,0,0,7.71
00-0027734,2014,16,44,0,22,NA,NA,0.62,0.62,0,2.75,0,0,1.38
00-0027735,2012,16,283,0,80,0,0,1,1,0,17.69,0,0,5
00-0027735,2013,16,88,0,76,0,0,1,1,0,5.5,0,0,4.75
00-0027735,2014,4,215,0,22,1,0.25,1,1,0,53.75,0,0,5.5
00-0027736,2012,16,0,0,0,NA,NA,0.56,0.38,0,0,0,0,0
00-0027736,2013,16,0,0,0,NA,NA,1,0.56,0,0,0,0,0
00-0027736,2014,16,1151,0,74,16,1,1,0.94,0,71.94,0,0,4.62
00-0027736,2015,16,974,0,44,15,0.94,0.94,0.88,0,60.88,0,0,2.75
00-0027736,2016,16,133,0,116,NA,NA,0.38,0.31,0,8.31,0,0,7.25
00-0027736,2018,16,491,0,216,3,0.19,0.81,0.81,0,30.69,0,0,13.5
00-0027737,2012,16,273,0,113,0,0,1,1,0,17.06,0,0,7.06
00-0027737,2013,9,121,0,53,0,0,1,1,0,13.44,0,0,5.89
00-0027737,2014,16,1003,0,63,14,0.88,0.94,0.81,0,62.69,0,0,3.94
00-0027737,2015,16,754,0,53,13,0.81,0.81,0.56,0,47.12,0,0,3.31
00-0027737,2016,12,669,0,46,9,0.75,1,1,0,55.75,0,0,3.83
00-0027739,2012,2,29,22,7,0,0,1,1,0,14.5,11,0.2,3.5
00-0027739,2013,16,275,241,34,NA,NA,1,0.94,0,17.19,15.06,0.23,2.12
00-0027739,2014,16,223,154,69,NA,NA,1,0.94,0,13.94,9.62,0.14,4.31
00-0027740,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027743,2012,16,197,0,197,NA,NA,0.94,0.88,0,12.31,0,0,12.31
00-0027743,2013,16,261,0,249,1,0.06,0.94,0.88,0,16.31,0,0,15.56
00-0027743,2014,16,253,1,207,0,0,0.75,0.69,0,15.81,0.06,0,12.94
00-0027743,2015,16,576,0,278,4,0.25,1,0.81,0,36,0,0,17.38
00-0027743,2016,16,384,0,366,0,0,1,0.88,0,24,0,0,22.88
00-0027743,2017,16,302,0,271,0,0,0.81,0.81,0,18.88,0,0,16.94
00-0027743,2018,16,488,0,252,0,0,0.94,0.94,0,30.5,0,0,15.75
00-0027743,2019,16,205,0,177,NA,NA,0.69,0.69,0,12.81,0,0,11.06
00-0027743,2020,16,226,0,201,0,0,0.69,0.56,0,14.12,0,0,12.56
00-0027744,2012,16,823,0,182,10,0.62,0.88,0.5,0,51.44,0,0,11.38
00-0027744,2013,16,953,0,162,12,0.75,1,0.75,0,59.56,0,0,10.12
00-0027744,2014,16,646,0,277,1,0.06,1,0.75,0,40.38,0,0,17.31
00-0027744,2015,16,848,0,94,NA,NA,0.69,0.69,0,53,0,0,5.88
00-0027744,2016,16,1007,0,97,16,1,1,1,0,62.94,0,0,6.06
00-0027744,2017,16,96,0,15,NA,NA,0.81,0.81,0,6,0,0,0.94
00-0027745,2012,16,478,0,78,3,0.19,1,1,0,29.88,0,0,4.88
00-0027745,2013,16,614,0,141,10,0.62,1,1,0,38.38,0,0,8.81
00-0027745,2014,16,496,0,57,9,0.56,1,1,0,31,0,0,3.56
00-0027745,2015,16,200,0,13,1,0.06,1,1,0,12.5,0,0,0.81
00-0027746,2012,4,44,37,7,1,0.25,1,1,0.25,11,9.25,0.16,1.75
00-0027747,2012,16,423,0,145,NA,NA,0.75,0.75,0,26.44,0,0,9.06
00-0027748,2012,2,22,0,0,0,0,1,1,0,11,0,0,0
00-0027749,2012,16,166,0,166,0,0,1,1,0,10.38,0,0,10.38
00-0027750,2012,4,0,0,0,0,0,1,1,0,0,0,0,0
00-0027750,2013,16,532,499,33,8,0.5,0.62,0.62,0.44,33.25,31.19,0.47,2.06
00-0027750,2014,16,110,74,36,NA,NA,1,0.94,0.06,6.88,4.62,0.07,2.25
00-0027750,2015,16,155,90,65,0,0,1,1,0,9.69,5.62,0.08,4.06
00-0027750,2016,12,358,294,64,4,0.33,1,1,0.33,29.83,24.5,0.37,5.33
00-0027750,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027752,2012,16,385,0,12,7,0.44,0.75,0.62,0,24.06,0,0,0.75
00-0027752,2013,3,28,0,0,0,0,1,1,0,9.33,0,0,0
00-0027753,2012,16,0,0,0,NA,NA,0.56,0.56,0,0,0,0,0
00-0027753,2013,16,778,693,85,10,0.62,1,0.94,0.75,48.62,43.31,0.61,5.31
00-0027753,2014,16,732,630,102,11,0.69,1,1,0.81,45.75,39.38,0.6,6.38
00-0027753,2015,16,119,114,5,NA,NA,0.31,0.31,0,7.44,7.12,0.1,0.31
00-0027754,2012,16,315,315,0,6,0.38,0.75,0.62,0.31,19.69,19.69,0.3,0
00-0027754,2013,4,0,0,0,0,0,1,1,0,0,0,0,0
00-0027755,2012,16,167,85,82,NA,NA,0.31,0.31,0.06,10.44,5.31,0.07,5.12
00-0027755,2013,16,133,57,76,NA,NA,0.81,0.81,0,8.31,3.56,0.05,4.75
00-0027756,2012,16,595,0,67,6,0.38,1,0.81,0,37.19,0,0,4.19
00-0027756,2013,16,577,0,56,13,0.81,0.88,0.81,0,36.06,0,0,3.5
00-0027756,2014,16,384,0,22,3,0.19,0.56,0.31,0,24,0,0,1.38
00-0027756,2015,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027756,2016,16,326,0,3,NA,NA,0.81,0.75,0,20.38,0,0,0.19
00-0027756,2017,16,26,0,3,NA,NA,0.5,0.5,0,1.62,0,0,0.19
00-0027757,2012,10,43,1,42,0,0,1,1,0,4.3,0.1,0,4.2
00-0027758,2012,16,588,486,102,5,0.31,0.69,0.38,0.5,36.75,30.38,0.45,6.38
00-0027758,2013,16,983,981,2,15,0.94,1,0.88,1,61.44,61.31,0.89,0.12
00-0027758,2014,16,957,956,1,16,1,1,0.94,1,59.81,59.75,0.81,0.06
00-0027758,2015,16,757,571,186,13,0.81,1,0.81,0.62,47.31,35.69,0.5,11.62
00-0027759,2013,5,80,0,80,0,0,1,1,0,16,0,0,16
00-0027759,2014,16,264,0,103,NA,NA,0.81,0.69,0,16.5,0,0,6.44
00-0027759,2015,16,628,0,262,2,0.12,1,0.94,0,39.25,0,0,16.38
00-0027761,2012,16,0,0,0,NA,NA,0.94,0.94,0,0,0,0,0
00-0027762,2012,16,1207,0,93,16,1,1,0.75,0,75.44,0,0,5.81
00-0027762,2013,16,1183,0,38,16,1,1,0.69,0,73.94,0,0,2.38
00-0027762,2014,16,799,0,43,NA,NA,0.75,0.62,0,49.94,0,0,2.69
00-0027762,2015,16,1127,0,7,16,1,1,0.69,0,70.44,0,0,0.44
00-0027762,2016,16,433,0,2,NA,NA,0.38,0.25,0,27.06,0,0,0.12
00-0027762,2017,16,1026,0,4,16,1,1,1,0,64.12,0,0,0.25
00-0027762,2018,16,825,0,0,13,0.81,0.88,0.81,0,51.56,0,0,0
00-0027762,2019,16,190,0,0,NA,NA,0.25,0.06,0,11.88,0,0,0
00-0027763,2012,8,24,0,7,0,0,1,1,0,3,0,0,0.88
00-0027763,2013,14,87,0,63,0,0,1,1,0,6.21,0,0,4.5
00-0027763,2014,13,284,0,98,3,0.23,1,1,0,21.85,0,0,7.54
00-0027763,2015,16,84,0,61,NA,NA,1,0.94,0,5.25,0,0,3.81
00-0027765,2012,16,185,0,184,0,0,0.62,0.5,0,11.56,0,0,11.5
00-0027765,2013,16,238,0,139,NA,NA,0.88,0.81,0,14.88,0,0,8.69
00-0027765,2014,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027768,2012,16,1188,1102,86,16,1,1,0.88,1,74.25,68.88,1,5.38
00-0027768,2013,16,321,245,76,2,0.12,1,0.94,0.25,20.06,15.31,0.22,4.75
00-0027768,2014,16,437,365,72,5,0.31,1,0.81,0.31,27.31,22.81,0.34,4.5
00-0027768,2015,16,972,937,35,14,0.88,0.88,0.81,0.88,60.75,58.56,0.85,2.19
00-0027768,2016,16,489,461,28,6,0.38,1,1,0.44,30.56,28.81,0.43,1.75
00-0027768,2017,16,890,847,43,14,0.88,0.88,0.81,0.88,55.62,52.94,0.86,2.69
00-0027768,2018,16,232,196,36,NA,NA,1,0.94,0.12,14.5,12.25,0.17,2.25
00-0027768,2019,16,778,735,43,NA,NA,1,0.94,0.62,48.62,45.94,0.62,2.69
00-0027768,2020,5,26,17,9,0,0,1,1,0,5.2,3.4,0.05,1.8
00-0027769,2014,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027770,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027772,2012,16,321,32,289,0,0,1,0.94,0,20.06,2,0.03,18.06
00-0027772,2013,16,371,79,292,1,0.06,1,1,0,23.19,4.94,0.08,18.25
00-0027772,2014,16,480,219,261,0,0,1,0.88,0.19,30,13.69,0.21,16.31
00-0027772,2015,16,383,90,293,1,0.06,1,0.94,0.06,23.94,5.62,0.09,18.31
00-0027774,2012,16,828,0,80,10,0.62,1,1,0,51.75,0,0,5
00-0027774,2013,16,934,0,62,13,0.81,1,1,0,58.38,0,0,3.88
00-0027774,2014,2,53,0,2,1,0.5,1,1,0,26.5,0,0,1
00-0027774,2015,12,662,0,67,12,1,1,1,0,55.17,0,0,5.58
00-0027775,2012,16,7,7,0,0,0,1,1,0,0.44,0.44,0.01,0
00-0027775,2013,12,0,0,0,0,0,1,1,0,0,0,0,0
00-0027777,2012,16,355,0,234,NA,NA,0.88,0.88,0,22.19,0,0,14.62
00-0027777,2013,16,469,0,176,12,0.75,1,1,0,29.31,0,0,11
00-0027777,2014,16,482,0,145,9,0.56,1,1,0,30.12,0,0,9.06
00-0027777,2015,16,634,0,80,10,0.62,1,1,0,39.62,0,0,5
00-0027777,2016,16,466,0,70,5,0.31,1,1,0,29.12,0,0,4.38
00-0027777,2017,16,179,0,96,0,0,1,1,0,11.19,0,0,6
00-0027777,2018,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027778,2012,16,379,332,47,4,0.25,1,1,0.25,23.69,20.75,0.33,2.94
00-0027778,2013,11,44,1,43,0,0,1,1,0,4,0.09,0,3.91
00-0027778,2014,16,425,396,29,6,0.38,1,1,0.38,26.56,24.75,0.39,1.81
00-0027778,2015,16,303,233,70,3,0.19,1,0.94,0.19,18.94,14.56,0.23,4.38
00-0027778,2016,11,177,147,30,1,0.09,1,1,0.18,16.09,13.36,0.22,2.73
00-0027778,2017,16,487,453,34,6,0.38,1,1,0.44,30.44,28.31,0.42,2.12
00-0027778,2018,16,160,121,39,NA,NA,1,0.94,0.12,10,7.56,0.12,2.44
00-0027778,2019,6,32,10,22,0,0,1,1,0,5.33,1.67,0.02,3.67
00-0027778,2020,16,403,381,22,7,0.44,0.88,0.88,0.31,25.19,23.81,0.35,1.38
00-0027779,2012,16,20,0,20,NA,NA,0.19,0,0,1.25,0,0,1.25
00-0027779,2013,16,117,36,81,NA,NA,0.94,0.94,0,7.31,2.25,0.03,5.06
00-0027779,2014,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027780,2012,16,197,142,55,NA,NA,1,0.94,0.06,12.31,8.88,0.14,3.44
00-0027780,2013,16,133,113,20,NA,NA,0.25,0.25,0.06,8.31,7.06,0.1,1.25
00-0027781,2012,16,332,174,158,4,0.25,1,1,0,20.75,10.88,0.16,9.88
00-0027781,2013,4,0,0,0,0,0,1,1,0,0,0,0,0
00-0027781,2014,5,21,16,5,0,0,1,1,0,4.2,3.2,0.05,1
00-0027782,2012,16,349,0,281,0,0,1,0.94,0,21.81,0,0,17.56
00-0027783,2012,16,466,466,0,5,0.31,1,0.88,0.38,29.12,29.12,0.46,0
00-0027783,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027783,2014,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027783,2015,16,15,15,0,NA,NA,0.81,0.81,0,0.94,0.94,0.01,0
00-0027784,2012,12,204,0,63,0,0,1,1,0,17,0,0,5.25
00-0027784,2013,16,321,0,69,1,0.06,1,0.94,0,20.06,0,0,4.31
00-0027784,2014,4,0,0,0,0,0,1,1,0,0,0,0,0
00-0027785,2012,16,173,173,0,2,0.12,1,1,0.19,10.81,10.81,0.17,0
00-0027785,2013,16,417,363,54,2,0.12,1,1,0.38,26.06,22.69,0.37,3.38
00-0027785,2014,16,411,359,52,3,0.19,0.75,0.75,0.25,25.69,22.44,0.33,3.25
00-0027785,2015,2,0,0,0,0,0,1,1,0,0,0,0,0
00-0027786,2012,16,399,380,19,6,0.38,0.94,0.69,0.31,24.94,23.75,0.36,1.19
00-0027786,2013,15,258,138,120,0,0,1,1,0.07,17.2,9.2,0.14,8
00-0027786,2014,16,55,47,8,NA,NA,0.12,0.12,0,3.44,2.94,0.04,0.5
00-0027787,2012,16,452,0,56,2,0.12,0.81,0.62,0,28.25,0,0,3.5
00-0027787,2013,16,480,0,95,0,0,1,0.75,0,30,0,0,5.94
00-0027787,2014,16,615,0,127,1,0.06,1,0.88,0,38.44,0,0,7.94
00-0027787,2015,16,654,0,72,9,0.56,0.81,0.75,0,40.88,0,0,4.5
00-0027787,2016,16,0,0,0,NA,NA,1,0.94,0,0,0,0,0
00-0027788,2012,16,148,1,134,NA,NA,0.5,0.44,0,9.25,0.06,0,8.38
00-0027789,2012,16,56,47,9,0,0,1,1,0,3.5,2.94,0.04,0.56
00-0027791,2012,16,125,124,1,2,0.12,0.5,0.44,0.06,7.81,7.75,0.11,0.06
00-0027791,2013,16,231,220,11,1,0.06,0.81,0.69,0.06,14.44,13.75,0.19,0.69
00-0027791,2014,16,280,260,20,0,0,1,0.94,0.06,17.5,16.25,0.25,1.25
00-0027791,2015,16,551,528,23,4,0.25,1,0.94,0.31,34.44,33,0.45,1.44
00-0027791,2016,16,296,265,31,4,0.25,0.56,0.5,0.19,18.5,16.56,0.23,1.94
00-0027792,2012,16,371,341,30,5,0.31,0.94,0.94,0.31,23.19,21.31,0.31,1.88
00-0027793,2012,16,711,652,59,10,0.62,1,1,0.75,44.44,40.75,0.61,3.69
00-0027793,2013,16,1039,954,85,14,0.88,1,1,1,64.94,59.62,0.91,5.31
00-0027793,2014,16,1136,1061,75,16,1,1,1,1,71,66.31,0.95,4.69
00-0027793,2015,16,1086,1029,57,16,1,1,1,1,67.88,64.31,0.95,3.56
00-0027793,2016,16,1042,975,67,15,0.94,1,1,0.94,65.12,60.94,0.9,4.19
00-0027793,2017,16,930,888,42,14,0.88,1,1,0.81,58.12,55.5,0.78,2.62
00-0027793,2018,16,1003,998,5,15,0.94,1,1,0.94,62.69,62.38,0.89,0.31
00-0027793,2020,16,332,323,9,NA,NA,1,1,0.31,20.75,20.19,0.31,0.56
00-0027795,2012,16,14,14,0,NA,NA,0.5,0.44,0,0.88,0.88,0.01,0
00-0027795,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027796,2012,16,3,3,0,0,0,1,1,0,0.19,0.19,0,0
00-0027796,2013,16,0,0,0,NA,NA,1,0.81,0,0,0,0,0
00-0027796,2014,16,76,22,54,0,0,1,1,0,4.75,1.38,0.02,3.38
00-0027796,2015,16,321,13,308,0,0,1,1,0,20.06,0.81,0.01,19.25
00-0027796,2016,16,276,16,260,0,0,1,1,0,17.25,1,0.01,16.25
00-0027796,2017,16,316,39,277,0,0,1,1,0,19.75,2.44,0.04,17.31
00-0027796,2018,16,347,35,312,0,0,1,1,0,21.69,2.19,0.03,19.5
00-0027796,2019,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027796,2020,2,13,0,13,0,0,1,1,0,6.5,0,0,6.5
00-0027799,2012,16,414,0,144,NA,NA,1,1,0,25.88,0,0,9
00-0027803,2012,8,15,7,8,0,0,1,1,0,1.88,0.88,0.02,1
00-0027803,2013,16,76,8,68,0,0,1,1,0,4.75,0.5,0.01,4.25
00-0027805,2012,16,175,0,171,NA,NA,0.56,0.5,0,10.94,0,0,10.69
00-0027806,2012,16,0,0,0,NA,NA,0.94,0.94,0,0,0,0,0
00-0027808,2012,16,551,0,229,0,0,1,1,0,34.44,0,0,14.31
00-0027808,2013,16,841,0,81,15,0.94,1,1,0,52.56,0,0,5.06
00-0027808,2014,16,740,0,76,NA,NA,0.94,0.94,0,46.25,0,0,4.75
00-0027808,2015,16,562,0,38,8,0.5,1,0.94,0,35.12,0,0,2.38
00-0027808,2016,16,745,0,32,12,0.75,1,0.5,0,46.56,0,0,2
00-0027808,2017,16,120,0,1,NA,NA,0.25,0.25,0,7.5,0,0,0.06
00-0027809,2014,16,98,96,2,NA,NA,0.88,0.81,0.12,6.12,6,0.1,0.12
00-0027812,2012,16,448,0,323,0,0,1,0.88,0,28,0,0,20.19
00-0027812,2013,16,570,0,312,3,0.19,0.94,0.81,0,35.62,0,0,19.5
00-0027812,2014,16,8,0,8,NA,NA,0.69,0.69,0,0.5,0,0,0.5
00-0027812,2015,3,76,0,72,0,0,1,1,0,25.33,0,0,24
00-0027812,2016,16,439,0,395,0,0,1,1,0,27.44,0,0,24.69
00-0027812,2017,16,379,0,288,0,0,0.88,0.81,0,23.69,0,0,18
00-0027812,2018,16,125,0,64,NA,NA,0.25,0.25,0,7.81,0,0,4
00-0027812,2019,2,4,0,4,0,0,1,1,0,2,0,0,2
00-0027814,2012,16,460,0,230,5,0.31,1,0.81,0,28.75,0,0,14.38
00-0027814,2013,4,14,0,14,0,0,1,1,0,3.5,0,0,3.5
00-0027814,2014,9,190,0,177,0,0,1,1,0,21.11,0,0,19.67
00-0027816,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027816,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027816,2014,6,57,3,54,0,0,1,1,0,9.5,0.5,0.01,9
00-0027816,2015,16,652,519,133,5,0.31,1,1,0.56,40.75,32.44,0.49,8.31
00-0027816,2016,16,176,12,164,0,0,1,1,0,11,0.75,0.01,10.25
00-0027817,2012,16,345,0,202,0,0,1,1,0,21.56,0,0,12.62
00-0027817,2013,16,247,0,221,NA,NA,0.81,0.81,0,15.44,0,0,13.81
00-0027817,2014,5,195,0,60,1,0.2,1,1,0,39,0,0,12
00-0027818,2012,16,299,0,62,0,0,0.56,0.44,0,18.69,0,0,3.88
00-0027818,2013,16,816,0,72,16,1,1,0.44,0,51,0,0,4.5
00-0027818,2014,16,528,0,28,13,0.81,1,0.62,0,33,0,0,1.75
00-0027818,2015,16,451,0,81,3,0.19,0.88,0.75,0,28.19,0,0,5.06
00-0027819,2012,16,110,97,13,0,0,0.94,0.94,0.06,6.88,6.06,0.09,0.81
00-0027819,2013,16,100,43,57,NA,NA,0.94,0.94,0,6.25,2.69,0.03,3.56
00-0027822,2012,16,347,0,73,8,0.5,0.69,0.56,0,21.69,0,0,4.56
00-0027822,2013,16,108,0,1,0,0,0.81,0.75,0,6.75,0,0,0.06
00-0027822,2014,16,441,0,77,7,0.44,1,0.94,0,27.56,0,0,4.81
00-0027822,2015,8,143,0,12,0,0,1,1,0,17.88,0,0,1.5
00-0027822,2016,7,178,0,50,1,0.14,1,1,0,25.43,0,0,7.14
00-0027823,2012,4,16,8,8,0,0,1,1,0,4,2,0.03,2
00-0027823,2013,16,0,0,0,NA,NA,0.94,0.94,0,0,0,0,0
00-0027825,2012,16,217,34,183,0,0,0.88,0.62,0,13.56,2.12,0.04,11.44
00-0027825,2013,16,811,686,125,15,0.94,1,0.88,0.69,50.69,42.88,0.63,7.81
00-0027825,2014,16,690,598,92,8,0.5,1,1,0.69,43.12,37.38,0.57,5.75
00-0027825,2015,16,606,450,156,10,0.62,1,1,0.19,37.88,28.12,0.41,9.75
00-0027825,2016,2,36,30,6,1,0.5,1,1,0,18,15,0.23,3
00-0027826,2012,16,369,0,58,6,0.38,0.62,0.38,0,23.06,0,0,3.62
00-0027826,2013,16,230,0,20,2,0.12,1,0.81,0,14.38,0,0,1.25
00-0027826,2014,16,369,0,38,8,0.5,0.94,0.75,0,23.06,0,0,2.38
00-0027826,2015,16,310,0,77,NA,NA,0.75,0.62,0,19.38,0,0,4.81
00-0027826,2016,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027827,2012,16,33,33,0,NA,NA,0.94,0.94,0,2.06,2.06,0.03,0
00-0027828,2012,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027829,2012,16,592,0,115,5,0.31,1,1,0,37,0,0,7.19
00-0027829,2013,16,595,4,163,1,0.06,1,1,0,37.19,0.25,0,10.19
00-0027829,2014,16,0,0,0,NA,NA,0.5,0.38,0,0,0,0,0
00-0027829,2015,16,585,0,74,7,0.44,1,1,0,36.56,0,0,4.62
00-0027829,2016,16,346,0,35,5,0.31,1,0.94,0,21.62,0,0,2.19
00-0027831,2012,16,424,0,100,12,0.75,0.88,0.81,0,26.5,0,0,6.25
00-0027831,2013,16,268,0,156,0,0,0.69,0.62,0,16.75,0,0,9.75
00-0027831,2014,16,665,0,317,7,0.44,1,0.94,0,41.56,0,0,19.81
00-0027831,2015,16,351,0,167,3,0.19,1,1,0,21.94,0,0,10.44
00-0027833,2012,16,38,0,0,NA,NA,1,1,0,2.38,0,0,0
00-0027833,2015,16,54,0,1,NA,NA,0.94,0.94,0,3.38,0,0,0.06
00-0027835,2012,16,993,0,115,14,0.88,0.88,0.62,0,62.06,0,0,7.19
00-0027835,2013,16,366,0,293,0,0,0.94,0.81,0,22.88,0,0,18.31
00-0027835,2014,16,523,0,132,3,0.19,1,1,0,32.69,0,0,8.25
00-0027835,2015,16,1082,0,64,15,0.94,0.94,0.94,0,67.62,0,0,4
00-0027835,2016,16,1127,0,132,15,0.94,0.94,0.88,0,70.44,0,0,8.25
00-0027835,2017,16,780,0,59,12,0.75,0.75,0.69,0,48.75,0,0,3.69
00-0027835,2018,16,476,0,117,9,0.56,1,1,0,29.75,0,0,7.31
00-0027835,2019,16,279,0,209,0,0,0.88,0.88,0,17.44,0,0,13.06
00-0027836,2012,16,0,0,0,NA,NA,0.94,0.94,0,0,0,0,0
00-0027838,2012,16,437,0,63,5,0.31,0.88,0.75,0,27.31,0,0,3.94
00-0027838,2013,16,443,0,142,NA,NA,0.94,0.94,0,27.69,0,0,8.88
00-0027838,2014,16,344,0,5,2,0.12,1,1,0,21.5,0,0,0.31
00-0027840,2012,16,843,0,240,3,0.19,1,0.94,0,52.69,0,0,15
00-0027840,2013,16,815,0,240,5,0.31,1,0.94,0,50.94,0,0,15
00-0027840,2014,16,846,0,218,6,0.38,1,0.94,0,52.88,0,0,13.62
00-0027840,2015,3,51,0,16,0,0,1,1,0,17,0,0,5.33
00-0027840,2016,16,56,0,42,NA,NA,0.94,0.94,0,3.5,0,0,2.62
00-0027840,2017,16,833,0,138,9,0.56,0.88,0.88,0,52.06,0,0,8.62
00-0027841,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027842,2012,16,997,0,168,11,0.69,1,1,0,62.31,0,0,10.5
00-0027842,2013,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027842,2014,16,755,0,179,8,0.5,1,1,0,47.19,0,0,11.19
00-0027843,2012,16,313,0,303,0,0,0.94,0.62,0,19.56,0,0,18.94
00-0027843,2013,16,203,0,201,NA,NA,1,0.94,0,12.69,0,0,12.56
00-0027844,2012,16,806,422,384,7,0.44,1,1,0.31,50.38,26.38,0.41,24
00-0027844,2013,16,613,383,230,9,0.56,0.94,0.81,0.31,38.31,23.94,0.37,14.38
00-0027844,2014,16,246,154,92,6,0.38,0.62,0.62,0,15.38,9.62,0.14,5.75
00-0027845,2012,16,338,0,296,1,0.06,1,1,0,21.12,0,0,18.5
00-0027845,2013,11,214,0,213,0,0,1,1,0,19.45,0,0,19.36
00-0027846,2012,7,0,0,0,0,0,1,1,0,0,0,0,0
00-0027849,2012,4,0,0,0,0,0,1,1,0,0,0,0,0
00-0027852,2012,16,0,0,0,NA,NA,0.75,0.69,0,0,0,0,0
00-0027852,2014,16,0,0,0,NA,NA,0.06,0,0,0,0,0,0
00-0027853,2012,16,72,0,71,NA,NA,1,0.88,0,4.5,0,0,4.44
00-0027853,2013,16,53,5,48,NA,NA,0.62,0.62,0,3.31,0.31,0.01,3
00-0027853,2014,6,20,0,20,0,0,1,1,0,3.33,0,0,3.33
00-0027853,2015,16,375,0,325,0,0,1,0.81,0,23.44,0,0,20.31
00-0027853,2016,16,122,0,71,NA,NA,0.38,0.38,0,7.62,0,0,4.44
00-0027853,2017,16,0,0,0,NA,NA,0,0,0,0,0,0,0
00-0027854,2012,16,1034,1034,0,16,1,1,1,1,64.62,64.62,0.99,0
00-0027854,2013,7,450,450,0,7,1,1,1,1,64.29,64.29,0.98,0
00-0027854,2015,16,987,987,0,14,0.88,1,1,0.88,61.69,61.69,0.85,0
00-0027854,2016,16,978,978,0,15,0.94,1,1,0.94,61.12,61.12,0.93,0
00-0027854,2017,8,91,91,0,2,0.25,1,1,0.12,11.38,11.38,0.17,0
00-0027854,2018,8,135,135,0,3,0.38,1,1,0.38,16.88,16.88,0.34,0
00-0027855,2012,16,971,0,93,16,1,1,0.94,0,60.69,0,0,5.81
00-0027855,2013,16,936,0,69,16,1,1,0.94,0,58.5,0,0,4.31
00-0027855,2014,16,909,0,58,16,1,1,0.94,0,56.81,0,0,3.62
00-0027855,2015,16,1034,0,49,16,1,1,1,0,64.62,0,0,3.06
00-0027855,2016,16,1056,0,83,16,1,1,0.94,0,66,0,0,5.19
00-0027855,2017,16,894,0,11,16,1,1,1,0,55.88,0,0,0.69
00-0027855,2018,16,971,0,80,16,1,1,1,0,60.69,0,0,5
00-0027855,2019,16,919,0,16,16,1,1,1,0,57.44,0,0,1
00-0027855,2020,16,795,0,9,16,1,1,1,0,49.69,0,0,0.56
