game_id,season,week,team,team_score,opp,opp_score,team_result,location,spread_line,team_coach,opp_coach
2020_15_TB_ATL,2020,15,TB,31,ATL,27,4,Away,6,Bruce Arians,Raheem Morris
2020_15_TB_ATL,2020,15,ATL,27,TB,31,-4,Home,-6,Raheem Morris,Bruce Arians
2020_15_JAX_BAL,2020,15,JAX,14,BAL,40,-26,Away,-13,Doug Marrone,John Harbaugh
2020_15_JAX_BAL,2020,15,BAL,40,JAX,14,26,Home,13,John Harbaugh,Doug Marrone
2020_15_NE_MIA,2020,15,NE,12,MIA,22,-10,Away,1.5,Bill Belichick,Brian Flores
2020_15_NE_MIA,2020,15,MIA,22,NE,12,10,Home,-1.5,Brian Flores,Bill Belichick
2020_15_CHI_MIN,2020,15,CHI,33,MIN,27,6,Away,-2.5,Matt Nagy,Mike Zimmer
2020_15_CHI_MIN,2020,15,MIN,27,CHI,33,-6,Home,2.5,Mike Zimmer,Matt Nagy
2020_15_SEA_WAS,2020,15,SEA,20,WAS,15,5,Away,6,Pete Carroll,Ron Rivera
2020_15_SEA_WAS,2020,15,WAS,15,SEA,20,-5,Home,-6,Ron Rivera,Pete Carroll
2020_15_SF_DAL,2020,15,SF,33,DAL,41,-8,Away,4,Kyle Shanahan,Mike McCarthy
2020_15_SF_DAL,2020,15,DAL,41,SF,33,8,Home,-4,Mike McCarthy,Kyle Shanahan
2020_15_NYJ_LA,2020,15,NYJ,23,LA,20,3,Away,-17.5,Adam Gase,Sean McVay
2020_15_NYJ_LA,2020,15,LA,20,NYJ,23,-3,Home,17.5,Sean McVay,Adam Gase
2020_15_PHI_ARI,2020,15,PHI,26,ARI,33,-7,Away,-6.5,Doug Pederson,Kliff Kingsbury
2020_15_PHI_ARI,2020,15,ARI,33,PHI,26,7,Home,6.5,Kliff Kingsbury,Doug Pederson
2020_15_KC_NO,2020,15,KC,32,NO,29,3,Away,2.5,Andy Reid,Sean Payton
2020_15_KC_NO,2020,15,NO,29,KC,32,-3,Home,-2.5,Sean Payton,Andy Reid
2020_15_CLE_NYG,2020,15,CLE,20,NYG,6,14,Away,6,Kevin Stefanski,Joe Judge
2020_15_CLE_NYG,2020,15,NYG,6,CLE,20,-14,Home,-6,Joe Judge,Kevin Stefanski
2020_15_PIT_CIN,2020,15,PIT,17,CIN,27,-10,Away,14.5,Mike Tomlin,Zac Taylor
2020_15_PIT_CIN,2020,15,CIN,27,PIT,17,10,Home,-14.5,Zac Taylor,Mike Tomlin
2020_16_MIN_NO,2020,16,MIN,33,NO,52,-19,Away,-6.5,Mike Zimmer,Sean Payton
2020_16_MIN_NO,2020,16,NO,52,MIN,33,19,Home,6.5,Sean Payton,Mike Zimmer
2020_16_TB_DET,2020,16,TB,47,DET,7,40,Away,12,Bruce Arians,Darrell Bevell
2020_16_TB_DET,2020,16,DET,7,TB,47,-40,Home,-12,Darrell Bevell,Bruce Arians
2020_16_SF_ARI,2020,16,SF,20,ARI,12,8,Away,-6,Kyle Shanahan,Kliff Kingsbury
2020_16_SF_ARI,2020,16,ARI,12,SF,20,-8,Home,6,Kliff Kingsbury,Kyle Shanahan
2020_16_MIA_LV,2020,16,MIA,26,LV,25,1,Away,2,Brian Flores,Jon Gruden
2020_16_MIA_LV,2020,16,LV,25,MIA,26,-1,Home,-2,Jon Gruden,Brian Flores
2020_16_CLE_NYJ,2020,16,CLE,16,NYJ,23,-7,Away,6.5,Kevin Stefanski,Adam Gase
2020_16_CLE_NYJ,2020,16,NYJ,23,CLE,16,7,Home,-6.5,Adam Gase,Kevin Stefanski
2020_16_NYG_BAL,2020,16,NYG,13,BAL,27,-14,Away,-10,Joe Judge,John Harbaugh
2020_16_NYG_BAL,2020,16,BAL,27,NYG,13,14,Home,10,John Harbaugh,Joe Judge
2020_16_CIN_HOU,2020,16,CIN,37,HOU,31,6,Away,-7.5,Zac Taylor,Romeo Crennel
2020_16_CIN_HOU,2020,16,HOU,31,CIN,37,-6,Home,7.5,Romeo Crennel,Zac Taylor
2020_16_CHI_JAX,2020,16,CHI,41,JAX,17,24,Away,9.5,Matt Nagy,Doug Marrone
2020_16_CHI_JAX,2020,16,JAX,17,CHI,41,-24,Home,-9.5,Doug Marrone,Matt Nagy
2020_16_ATL_KC,2020,16,ATL,14,KC,17,-3,Away,-11,Raheem Morris,Andy Reid
2020_16_ATL_KC,2020,16,KC,17,ATL,14,3,Home,11,Andy Reid,Raheem Morris
2020_16_IND_PIT,2020,16,IND,24,PIT,28,-4,Away,1,Frank Reich,Mike Tomlin
2020_16_IND_PIT,2020,16,PIT,28,IND,24,4,Home,-1,Mike Tomlin,Frank Reich
2020_16_DEN_LAC,2020,16,DEN,16,LAC,19,-3,Away,-2.5,Vic Fangio,Anthony Lynn
2020_16_DEN_LAC,2020,16,LAC,19,DEN,16,3,Home,2.5,Anthony Lynn,Vic Fangio
2020_16_CAR_WAS,2020,16,CAR,20,WAS,13,7,Away,1,Matt Rhule,Ron Rivera
2020_16_CAR_WAS,2020,16,WAS,13,CAR,20,-7,Home,-1,Ron Rivera,Matt Rhule
2020_16_LA_SEA,2020,16,LA,9,SEA,20,-11,Away,-1.5,Sean McVay,Pete Carroll
2020_16_LA_SEA,2020,16,SEA,20,LA,9,11,Home,1.5,Pete Carroll,Sean McVay
2020_16_PHI_DAL,2020,16,PHI,17,DAL,37,-20,Away,3,Doug Pederson,Mike McCarthy
2020_16_PHI_DAL,2020,16,DAL,37,PHI,17,20,Home,-3,Mike McCarthy,Doug Pederson
2020_16_TEN_GB,2020,16,TEN,14,GB,40,-26,Away,-3,Mike Vrabel,Matt LaFleur
2020_16_TEN_GB,2020,16,GB,40,TEN,14,26,Home,3,Matt LaFleur,Mike Vrabel
2020_16_BUF_NE,2020,16,BUF,38,NE,9,29,Away,7,Sean McDermott,Bill Belichick
2020_16_BUF_NE,2020,16,NE,9,BUF,38,-29,Home,-7,Bill Belichick,Sean McDermott
2020_17_MIA_BUF,2020,17,MIA,26,BUF,56,-30,Away,3.5,Brian Flores,Sean McDermott
2020_17_MIA_BUF,2020,17,BUF,56,MIA,26,30,Home,-3.5,Sean McDermott,Brian Flores
2020_17_BAL_CIN,2020,17,BAL,38,CIN,3,35,Away,13.5,John Harbaugh,Zac Taylor
2020_17_BAL_CIN,2020,17,CIN,3,BAL,38,-35,Home,-13.5,Zac Taylor,John Harbaugh
2020_17_PIT_CLE,2020,17,PIT,22,CLE,24,-2,Away,-10.5,Mike Tomlin,Kevin Stefanski
2020_17_PIT_CLE,2020,17,CLE,24,PIT,22,2,Home,10.5,Kevin Stefanski,Mike Tomlin
2020_17_MIN_DET,2020,17,MIN,37,DET,35,2,Away,3,Mike Zimmer,Darrell Bevell
2020_17_MIN_DET,2020,17,DET,35,MIN,37,-2,Home,-3,Darrell Bevell,Mike Zimmer
2020_17_NYJ_NE,2020,17,NYJ,14,NE,28,-14,Away,-3,Adam Gase,Bill Belichick
2020_17_NYJ_NE,2020,17,NE,28,NYJ,14,14,Home,3,Bill Belichick,Adam Gase
2020_17_DAL_NYG,2020,17,DAL,19,NYG,23,-4,Away,1.5,Mike McCarthy,Joe Judge
2020_17_DAL_NYG,2020,17,NYG,23,DAL,19,4,Home,-1.5,Joe Judge,Mike McCarthy
2020_17_ATL_TB,2020,17,ATL,27,TB,44,-17,Away,-7.5,Raheem Morris,Bruce Arians
2020_17_ATL_TB,2020,17,TB,44,ATL,27,17,Home,7.5,Bruce Arians,Raheem Morris
2020_17_NO_CAR,2020,17,NO,33,CAR,7,26,Away,6,Sean Payton,Matt Rhule
2020_17_NO_CAR,2020,17,CAR,7,NO,33,-26,Home,-6,Matt Rhule,Sean Payton
2020_17_GB_CHI,2020,17,GB,35,CHI,16,19,Away,4.5,Matt LaFleur,Matt Nagy
2020_17_GB_CHI,2020,17,CHI,16,GB,35,-19,Home,-4.5,Matt Nagy,Matt LaFleur
2020_17_LAC_KC,2020,17,LAC,38,KC,21,17,Away,7,Anthony Lynn,Andy Reid
2020_17_LAC_KC,2020,17,KC,21,LAC,38,-17,Home,-7,Andy Reid,Anthony Lynn
2020_17_LV_DEN,2020,17,LV,32,DEN,31,1,Away,2.5,Jon Gruden,Vic Fangio
2020_17_LV_DEN,2020,17,DEN,31,LV,32,-1,Home,-2.5,Vic Fangio,Jon Gruden
2020_17_TEN_HOU,2020,17,TEN,41,HOU,38,3,Away,7,Mike Vrabel,Romeo Crennel
2020_17_TEN_HOU,2020,17,HOU,38,TEN,41,-3,Home,-7,Romeo Crennel,Mike Vrabel
2020_17_JAX_IND,2020,17,JAX,14,IND,28,-14,Away,-15.5,Doug Marrone,Frank Reich
2020_17_JAX_IND,2020,17,IND,28,JAX,14,14,Home,15.5,Frank Reich,Doug Marrone
2020_17_ARI_LA,2020,17,ARI,7,LA,18,-11,Away,-1,Kliff Kingsbury,Sean McVay
2020_17_ARI_LA,2020,17,LA,18,ARI,7,11,Home,1,Sean McVay,Kliff Kingsbury
2020_17_SEA_SF,2020,17,SEA,26,SF,23,3,Neutral,7,Pete Carroll,Kyle Shanahan
2020_17_SEA_SF,2020,17,SF,23,SEA,26,-3,Neutral,-7,Kyle Shanahan,Pete Carroll
2020_17_WAS_PHI,2020,17,WAS,20,PHI,14,6,Away,6.5,Ron Rivera,Doug Pederson
2020_17_WAS_PHI,2020,17,PHI,14,WAS,20,-6,Home,-6.5,Doug Pederson,Ron Rivera
2020_18_IND_BUF,2020,18,IND,24,BUF,27,-3,Away,-7,Frank Reich,Sean McDermott
2020_18_IND_BUF,2020,18,BUF,27,IND,24,3,Home,7,Sean McDermott,Frank Reich
2020_18_LA_SEA,2020,18,LA,30,SEA,20,10,Away,-3,Sean McVay,Pete Carroll
2020_18_LA_SEA,2020,18,SEA,20,LA,30,-10,Home,3,Pete Carroll,Sean McVay
2020_18_TB_WAS,2020,18,TB,31,WAS,23,8,Away,10,Bruce Arians,Ron Rivera
2020_18_TB_WAS,2020,18,WAS,23,TB,31,-8,Home,-10,Ron Rivera,Bruce Arians
2020_18_BAL_TEN,2020,18,BAL,20,TEN,13,7,Away,3.5,John Harbaugh,Mike Vrabel
2020_18_BAL_TEN,2020,18,TEN,13,BAL,20,-7,Home,-3.5,Mike Vrabel,John Harbaugh
2020_18_CHI_NO,2020,18,CHI,9,NO,21,-12,Away,-11,Matt Nagy,Sean Payton
2020_18_CHI_NO,2020,18,NO,21,CHI,9,12,Home,11,Sean Payton,Matt Nagy
2020_18_CLE_PIT,2020,18,CLE,48,PIT,37,11,Away,-5,Kevin Stefanski,Mike Tomlin
2020_18_CLE_PIT,2020,18,PIT,37,CLE,48,-11,Home,5,Mike Tomlin,Kevin Stefanski
2020_19_LA_GB,2020,19,LA,18,GB,32,-14,Away,-7,Sean McVay,Matt LaFleur
2020_19_LA_GB,2020,19,GB,32,LA,18,14,Home,7,Matt LaFleur,Sean McVay
2020_19_BAL_BUF,2020,19,BAL,3,BUF,17,-14,Away,-2.5,John Harbaugh,Sean McDermott
2020_19_BAL_BUF,2020,19,BUF,17,BAL,3,14,Home,2.5,Sean McDermott,John Harbaugh
2020_19_CLE_KC,2020,19,CLE,17,KC,22,-5,Away,-7.5,Kevin Stefanski,Andy Reid
2020_19_CLE_KC,2020,19,KC,22,CLE,17,5,Home,7.5,Andy Reid,Kevin Stefanski
2020_19_TB_NO,2020,19,TB,30,NO,20,10,Away,-2.5,Bruce Arians,Sean Payton
2020_19_TB_NO,2020,19,NO,20,TB,30,-10,Home,2.5,Sean Payton,Bruce Arians
2020_20_TB_GB,2020,20,TB,31,GB,26,5,Away,-3,Bruce Arians,Matt LaFleur
2020_20_TB_GB,2020,20,GB,26,TB,31,-5,Home,3,Matt LaFleur,Bruce Arians
2020_20_BUF_KC,2020,20,BUF,24,KC,38,-14,Away,-3,Sean McDermott,Andy Reid
2020_20_BUF_KC,2020,20,KC,38,BUF,24,14,Home,3,Andy Reid,Sean McDermott
2020_21_KC_TB,2020,21,KC,9,TB,31,-22,Neutral,3,Andy Reid,Bruce Arians
2020_21_KC_TB,2020,21,TB,31,KC,9,22,Neutral,-3,Bruce Arians,Andy Reid
2021_01_DAL_TB,2021,1,DAL,NA,TB,NA,NA,Away,-6.5,Mike McCarthy,Bruce Arians
2021_01_DAL_TB,2021,1,TB,NA,DAL,NA,NA,Home,6.5,Bruce Arians,Mike McCarthy
2021_01_PHI_ATL,2021,1,PHI,NA,ATL,NA,NA,Away,-3.5,Nick Sirianni,Arthur Smith
2021_01_PHI_ATL,2021,1,ATL,NA,PHI,NA,NA,Home,3.5,Arthur Smith,Nick Sirianni
2021_01_PIT_BUF,2021,1,PIT,NA,BUF,NA,NA,Away,-6.5,Mike Tomlin,Sean McDermott
2021_01_PIT_BUF,2021,1,BUF,NA,PIT,NA,NA,Home,6.5,Sean McDermott,Mike Tomlin
2021_01_NYJ_CAR,2021,1,NYJ,NA,CAR,NA,NA,Away,-4,Robert Saleh,Matt Rhule
2021_01_NYJ_CAR,2021,1,CAR,NA,NYJ,NA,NA,Home,4,Matt Rhule,Robert Saleh
2021_01_MIN_CIN,2021,1,MIN,NA,CIN,NA,NA,Away,3,Mike Zimmer,Zac Taylor
2021_01_MIN_CIN,2021,1,CIN,NA,MIN,NA,NA,Home,-3,Zac Taylor,Mike Zimmer
2021_01_SF_DET,2021,1,SF,NA,DET,NA,NA,Away,7.5,Kyle Shanahan,Dan Campbell
2021_01_SF_DET,2021,1,DET,NA,SF,NA,NA,Home,-7.5,Dan Campbell,Kyle Shanahan
2021_01_JAX_HOU,2021,1,JAX,NA,HOU,NA,NA,Away,2.5,Urban Meyer,David Culley
2021_01_JAX_HOU,2021,1,HOU,NA,JAX,NA,NA,Home,-2.5,David Culley,Urban Meyer
2021_01_SEA_IND,2021,1,SEA,NA,IND,NA,NA,Away,-2.5,Pete Carroll,Frank Reich
2021_01_SEA_IND,2021,1,IND,NA,SEA,NA,NA,Home,2.5,Frank Reich,Pete Carroll
2021_01_ARI_TEN,2021,1,ARI,NA,TEN,NA,NA,Away,-2.5,Kliff Kingsbury,Mike Vrabel
2021_01_ARI_TEN,2021,1,TEN,NA,ARI,NA,NA,Home,2.5,Mike Vrabel,Kliff Kingsbury
2021_01_LAC_WAS,2021,1,LAC,NA,WAS,NA,NA,Away,0,Brandon Staley,Ron Rivera
2021_01_LAC_WAS,2021,1,WAS,NA,LAC,NA,NA,Home,-0,Ron Rivera,Brandon Staley
2021_01_CLE_KC,2021,1,CLE,NA,KC,NA,NA,Away,-6,Kevin Stefanski,Andy Reid
2021_01_CLE_KC,2021,1,KC,NA,CLE,NA,NA,Home,6,Andy Reid,Kevin Stefanski
2021_01_MIA_NE,2021,1,MIA,NA,NE,NA,NA,Away,-2,Brian Flores,Bill Belichick
2021_01_MIA_NE,2021,1,NE,NA,MIA,NA,NA,Home,2,Bill Belichick,Brian Flores
2021_01_GB_NO,2021,1,GB,NA,NO,NA,NA,Away,-2.5,Matt LaFleur,Sean Payton
2021_01_GB_NO,2021,1,NO,NA,GB,NA,NA,Home,2.5,Sean Payton,Matt LaFleur
2021_01_DEN_NYG,2021,1,DEN,NA,NYG,NA,NA,Away,1,Vic Fangio,Joe Judge
2021_01_DEN_NYG,2021,1,NYG,NA,DEN,NA,NA,Home,-1,Joe Judge,Vic Fangio
2021_01_CHI_LA,2021,1,CHI,NA,LA,NA,NA,Away,-7,Matt Nagy,Sean McVay
2021_01_CHI_LA,2021,1,LA,NA,CHI,NA,NA,Home,7,Sean McVay,Matt Nagy
2021_01_BAL_LV,2021,1,BAL,NA,LV,NA,NA,Away,4,John Harbaugh,Jon Gruden
2021_01_BAL_LV,2021,1,LV,NA,BAL,NA,NA,Home,-4,Jon Gruden,John Harbaugh
2021_02_NYG_WAS,2021,2,NYG,NA,WAS,NA,NA,Away,-3.5,Joe Judge,Ron Rivera
2021_02_NYG_WAS,2021,2,WAS,NA,NYG,NA,NA,Home,3.5,Ron Rivera,Joe Judge
2021_02_NE_NYJ,2021,2,NE,NA,NYJ,NA,NA,Away,4,Bill Belichick,Robert Saleh
2021_02_NE_NYJ,2021,2,NYJ,NA,NE,NA,NA,Home,-4,Robert Saleh,Bill Belichick
2021_02_DEN_JAX,2021,2,DEN,NA,JAX,NA,NA,Away,2.5,Vic Fangio,Urban Meyer
2021_02_DEN_JAX,2021,2,JAX,NA,DEN,NA,NA,Home,-2.5,Urban Meyer,Vic Fangio
2021_02_BUF_MIA,2021,2,BUF,NA,MIA,NA,NA,Away,2.5,Sean McDermott,Brian Flores
2021_02_BUF_MIA,2021,2,MIA,NA,BUF,NA,NA,Home,-2.5,Brian Flores,Sean McDermott
2021_02_SF_PHI,2021,2,SF,NA,PHI,NA,NA,Away,5,Kyle Shanahan,Nick Sirianni
2021_02_SF_PHI,2021,2,PHI,NA,SF,NA,NA,Home,-5,Nick Sirianni,Kyle Shanahan
2021_02_LA_IND,2021,2,LA,NA,IND,NA,NA,Away,1.5,Sean McVay,Frank Reich
2021_02_LA_IND,2021,2,IND,NA,LA,NA,NA,Home,-1.5,Frank Reich,Sean McVay
2021_02_LV_PIT,2021,2,LV,NA,PIT,NA,NA,Away,-5.5,Jon Gruden,Mike Tomlin
2021_02_LV_PIT,2021,2,PIT,NA,LV,NA,NA,Home,5.5,Mike Tomlin,Jon Gruden
2021_02_CIN_CHI,2021,2,CIN,NA,CHI,NA,NA,Away,-4.5,Zac Taylor,Matt Nagy
2021_02_CIN_CHI,2021,2,CHI,NA,CIN,NA,NA,Home,4.5,Matt Nagy,Zac Taylor
2021_02_HOU_CLE,2021,2,HOU,NA,CLE,NA,NA,Away,-12.5,David Culley,Kevin Stefanski
2021_02_HOU_CLE,2021,2,CLE,NA,HOU,NA,NA,Home,12.5,Kevin Stefanski,David Culley
2021_02_NO_CAR,2021,2,NO,NA,CAR,NA,NA,Away,2.5,Sean Payton,Matt Rhule
2021_02_NO_CAR,2021,2,CAR,NA,NO,NA,NA,Home,-2.5,Matt Rhule,Sean Payton
2021_02_MIN_ARI,2021,2,MIN,NA,ARI,NA,NA,Away,-1.5,Mike Zimmer,Kliff Kingsbury
2021_02_MIN_ARI,2021,2,ARI,NA,MIN,NA,NA,Home,1.5,Kliff Kingsbury,Mike Zimmer
2021_02_ATL_TB,2021,2,ATL,NA,TB,NA,NA,Away,-7.5,Arthur Smith,Bruce Arians
2021_02_ATL_TB,2021,2,TB,NA,ATL,NA,NA,Home,7.5,Bruce Arians,Arthur Smith
2021_02_TEN_SEA,2021,2,TEN,NA,SEA,NA,NA,Away,-4.5,Mike Vrabel,Pete Carroll
2021_02_TEN_SEA,2021,2,SEA,NA,TEN,NA,NA,Home,4.5,Pete Carroll,Mike Vrabel
2021_02_DAL_LAC,2021,2,DAL,NA,LAC,NA,NA,Away,-1.5,Mike McCarthy,Brandon Staley
2021_02_DAL_LAC,2021,2,LAC,NA,DAL,NA,NA,Home,1.5,Brandon Staley,Mike McCarthy
2021_02_KC_BAL,2021,2,KC,NA,BAL,NA,NA,Away,2,Andy Reid,John Harbaugh
2021_02_KC_BAL,2021,2,BAL,NA,KC,NA,NA,Home,-2,John Harbaugh,Andy Reid
2021_02_DET_GB,2021,2,DET,NA,GB,NA,NA,Away,-7.5,Dan Campbell,Matt LaFleur
2021_02_DET_GB,2021,2,GB,NA,DET,NA,NA,Home,7.5,Matt LaFleur,Dan Campbell
2021_03_CAR_HOU,2021,3,CAR,NA,HOU,NA,NA,Away,NA,Matt Rhule,David Culley
2021_03_CAR_HOU,2021,3,HOU,NA,CAR,NA,NA,Home,NA,David Culley,Matt Rhule
2021_03_IND_TEN,2021,3,IND,NA,TEN,NA,NA,Away,NA,Frank Reich,Mike Vrabel
2021_03_IND_TEN,2021,3,TEN,NA,IND,NA,NA,Home,NA,Mike Vrabel,Frank Reich
2021_03_ATL_NYG,2021,3,ATL,NA,NYG,NA,NA,Away,NA,Arthur Smith,Joe Judge
2021_03_ATL_NYG,2021,3,NYG,NA,ATL,NA,NA,Home,NA,Joe Judge,Arthur Smith
2021_03_LAC_KC,2021,3,LAC,NA,KC,NA,NA,Away,NA,Brandon Staley,Andy Reid
2021_03_LAC_KC,2021,3,KC,NA,LAC,NA,NA,Home,NA,Andy Reid,Brandon Staley
2021_03_CIN_PIT,2021,3,CIN,NA,PIT,NA,NA,Away,NA,Zac Taylor,Mike Tomlin
2021_03_CIN_PIT,2021,3,PIT,NA,CIN,NA,NA,Home,NA,Mike Tomlin,Zac Taylor
2021_03_CHI_CLE,2021,3,CHI,NA,CLE,NA,NA,Away,NA,Matt Nagy,Kevin Stefanski
2021_03_CHI_CLE,2021,3,CLE,NA,CHI,NA,NA,Home,NA,Kevin Stefanski,Matt Nagy
2021_03_BAL_DET,2021,3,BAL,NA,DET,NA,NA,Away,NA,John Harbaugh,Dan Campbell
2021_03_BAL_DET,2021,3,DET,NA,BAL,NA,NA,Home,NA,Dan Campbell,John Harbaugh
2021_03_NO_NE,2021,3,NO,NA,NE,NA,NA,Away,NA,Sean Payton,Bill Belichick
2021_03_NO_NE,2021,3,NE,NA,NO,NA,NA,Home,NA,Bill Belichick,Sean Payton
2021_03_ARI_JAX,2021,3,ARI,NA,JAX,NA,NA,Away,NA,Kliff Kingsbury,Urban Meyer
2021_03_ARI_JAX,2021,3,JAX,NA,ARI,NA,NA,Home,NA,Urban Meyer,Kliff Kingsbury
2021_03_WAS_BUF,2021,3,WAS,NA,BUF,NA,NA,Away,NA,Ron Rivera,Sean McDermott
2021_03_WAS_BUF,2021,3,BUF,NA,WAS,NA,NA,Home,NA,Sean McDermott,Ron Rivera
2021_03_NYJ_DEN,2021,3,NYJ,NA,DEN,NA,NA,Away,NA,Robert Saleh,Vic Fangio
2021_03_NYJ_DEN,2021,3,DEN,NA,NYJ,NA,NA,Home,NA,Vic Fangio,Robert Saleh
2021_03_MIA_LV,2021,3,MIA,NA,LV,NA,NA,Away,NA,Brian Flores,Jon Gruden
2021_03_MIA_LV,2021,3,LV,NA,MIA,NA,NA,Home,NA,Jon Gruden,Brian Flores
2021_03_SEA_MIN,2021,3,SEA,NA,MIN,NA,NA,Away,NA,Pete Carroll,Mike Zimmer
2021_03_SEA_MIN,2021,3,MIN,NA,SEA,NA,NA,Home,NA,Mike Zimmer,Pete Carroll
2021_03_TB_LA,2021,3,TB,NA,LA,NA,NA,Away,NA,Bruce Arians,Sean McVay
2021_03_TB_LA,2021,3,LA,NA,TB,NA,NA,Home,NA,Sean McVay,Bruce Arians
2021_03_GB_SF,2021,3,GB,NA,SF,NA,NA,Away,NA,Matt LaFleur,Kyle Shanahan
2021_03_GB_SF,2021,3,SF,NA,GB,NA,NA,Home,NA,Kyle Shanahan,Matt LaFleur
2021_03_PHI_DAL,2021,3,PHI,NA,DAL,NA,NA,Away,-6.5,Nick Sirianni,Mike McCarthy
2021_03_PHI_DAL,2021,3,DAL,NA,PHI,NA,NA,Home,6.5,Mike McCarthy,Nick Sirianni
2021_04_JAX_CIN,2021,4,JAX,NA,CIN,NA,NA,Away,NA,Urban Meyer,Zac Taylor
2021_04_JAX_CIN,2021,4,CIN,NA,JAX,NA,NA,Home,NA,Zac Taylor,Urban Meyer
2021_04_TEN_NYJ,2021,4,TEN,NA,NYJ,NA,NA,Away,NA,Mike Vrabel,Robert Saleh
2021_04_TEN_NYJ,2021,4,NYJ,NA,TEN,NA,NA,Home,NA,Robert Saleh,Mike Vrabel
2021_04_KC_PHI,2021,4,KC,NA,PHI,NA,NA,Away,NA,Andy Reid,Nick Sirianni
2021_04_KC_PHI,2021,4,PHI,NA,KC,NA,NA,Home,NA,Nick Sirianni,Andy Reid
2021_04_CAR_DAL,2021,4,CAR,NA,DAL,NA,NA,Away,NA,Matt Rhule,Mike McCarthy
2021_04_CAR_DAL,2021,4,DAL,NA,CAR,NA,NA,Home,NA,Mike McCarthy,Matt Rhule
2021_04_NYG_NO,2021,4,NYG,NA,NO,NA,NA,Away,NA,Joe Judge,Sean Payton
2021_04_NYG_NO,2021,4,NO,NA,NYG,NA,NA,Home,NA,Sean Payton,Joe Judge
2021_04_CLE_MIN,2021,4,CLE,NA,MIN,NA,NA,Away,NA,Kevin Stefanski,Mike Zimmer
2021_04_CLE_MIN,2021,4,MIN,NA,CLE,NA,NA,Home,NA,Mike Zimmer,Kevin Stefanski
2021_04_DET_CHI,2021,4,DET,NA,CHI,NA,NA,Away,NA,Dan Campbell,Matt Nagy
2021_04_DET_CHI,2021,4,CHI,NA,DET,NA,NA,Home,NA,Matt Nagy,Dan Campbell
2021_04_HOU_BUF,2021,4,HOU,NA,BUF,NA,NA,Away,NA,David Culley,Sean McDermott
2021_04_HOU_BUF,2021,4,BUF,NA,HOU,NA,NA,Home,NA,Sean McDermott,David Culley
2021_04_IND_MIA,2021,4,IND,NA,MIA,NA,NA,Away,NA,Frank Reich,Brian Flores
2021_04_IND_MIA,2021,4,MIA,NA,IND,NA,NA,Home,NA,Brian Flores,Frank Reich
2021_04_WAS_ATL,2021,4,WAS,NA,ATL,NA,NA,Away,NA,Ron Rivera,Arthur Smith
2021_04_WAS_ATL,2021,4,ATL,NA,WAS,NA,NA,Home,NA,Arthur Smith,Ron Rivera
2021_04_SEA_SF,2021,4,SEA,NA,SF,NA,NA,Away,NA,Pete Carroll,Kyle Shanahan
2021_04_SEA_SF,2021,4,SF,NA,SEA,NA,NA,Home,NA,Kyle Shanahan,Pete Carroll
2021_04_ARI_LA,2021,4,ARI,NA,LA,NA,NA,Away,NA,Kliff Kingsbury,Sean McVay
2021_04_ARI_LA,2021,4,LA,NA,ARI,NA,NA,Home,NA,Sean McVay,Kliff Kingsbury
2021_04_PIT_GB,2021,4,PIT,NA,GB,NA,NA,Away,NA,Mike Tomlin,Matt LaFleur
2021_04_PIT_GB,2021,4,GB,NA,PIT,NA,NA,Home,NA,Matt LaFleur,Mike Tomlin
2021_04_BAL_DEN,2021,4,BAL,NA,DEN,NA,NA,Away,NA,John Harbaugh,Vic Fangio
2021_04_BAL_DEN,2021,4,DEN,NA,BAL,NA,NA,Home,NA,Vic Fangio,John Harbaugh
2021_04_TB_NE,2021,4,TB,NA,NE,NA,NA,Away,3.5,Bruce Arians,Bill Belichick
2021_04_TB_NE,2021,4,NE,NA,TB,NA,NA,Home,-3.5,Bill Belichick,Bruce Arians
2021_04_LV_LAC,2021,4,LV,NA,LAC,NA,NA,Away,NA,Jon Gruden,Brandon Staley
2021_04_LV_LAC,2021,4,LAC,NA,LV,NA,NA,Home,NA,Brandon Staley,Jon Gruden
2021_05_LA_SEA,2021,5,LA,NA,SEA,NA,NA,Away,NA,Sean McVay,Pete Carroll
2021_05_LA_SEA,2021,5,SEA,NA,LA,NA,NA,Home,NA,Pete Carroll,Sean McVay
2021_05_NYJ_ATL,2021,5,NYJ,NA,ATL,NA,NA,Neutral,NA,Robert Saleh,Arthur Smith
2021_05_NYJ_ATL,2021,5,ATL,NA,NYJ,NA,NA,Neutral,NA,Arthur Smith,Robert Saleh
2021_05_DET_MIN,2021,5,DET,NA,MIN,NA,NA,Away,NA,Dan Campbell,Mike Zimmer
2021_05_DET_MIN,2021,5,MIN,NA,DET,NA,NA,Home,NA,Mike Zimmer,Dan Campbell
2021_05_NO_WAS,2021,5,NO,NA,WAS,NA,NA,Away,NA,Sean Payton,Ron Rivera
2021_05_NO_WAS,2021,5,WAS,NA,NO,NA,NA,Home,NA,Ron Rivera,Sean Payton
2021_05_NE_HOU,2021,5,NE,NA,HOU,NA,NA,Away,NA,Bill Belichick,David Culley
2021_05_NE_HOU,2021,5,HOU,NA,NE,NA,NA,Home,NA,David Culley,Bill Belichick
2021_05_MIA_TB,2021,5,MIA,NA,TB,NA,NA,Away,NA,Brian Flores,Bruce Arians
2021_05_MIA_TB,2021,5,TB,NA,MIA,NA,NA,Home,NA,Bruce Arians,Brian Flores
